frame,t_sec,track_id,cls,team,x,y
255,10.2,56,player,0,48.34,33.83
255,10.2,53,player,0,42.36,54.0
255,10.2,11,referee,3,52.63,43.67
255,10.2,55,player,1,42.28,21.25
260,10.4,45,goalkeeper,2,17.9,39.38
260,10.4,39,player,1,54.66,56.46
260,10.4,42,player,1,89.93,49.31
260,10.4,54,player,1,65.3,41.25
260,10.4,9,player,0,50.48,56.48
260,10.4,49,player,1,45.79,59.6
260,10.4,51,player,1,73.64,54.89
260,10.4,4,player,1,84.35,29.31
260,10.4,53,player,0,42.34,53.43
260,10.4,55,player,1,42.54,20.56
260,10.4,38,player,1,41.51,35.1
260,10.4,13,player,0,69.55,49.27
260,10.4,47,player,1,44.64,49.58
260,10.4,11,referee,3,52.8,43.59
260,10.4,50,player,0,68.0,55.32
260,10.4,56,player,0,48.26,33.41
260,10.4,30,referee,3,102.08,75.2
265,10.6,54,player,1,65.36,41.26
265,10.6,49,player,1,45.73,59.51
265,10.6,4,player,1,84.85,28.76
265,10.6,51,player,1,73.61,54.72
265,10.6,47,player,1,44.81,49.41
265,10.6,39,player,1,54.06,56.2
265,10.6,13,player,0,69.23,48.77
265,10.6,50,player,0,67.91,54.49
265,10.6,57,player,0,38.91,36.02
265,10.6,53,player,0,42.62,53.22
265,10.6,42,player,1,89.96,48.7
265,10.6,55,player,1,42.8,20.18
265,10.6,38,player,1,41.14,34.26
265,10.6,11,referee,3,52.84,43.16
265,10.6,30,referee,3,102.11,74.99
265,10.6,56,player,0,47.97,32.74
265,10.6,9,player,0,49.95,56.18
265,10.6,45,goalkeeper,2,17.66,39.12
270,10.8,42,player,1,90.07,48.16
270,10.8,39,player,1,53.79,56.43
270,10.8,50,player,0,68.17,53.84
270,10.8,4,player,1,85.53,29.39
270,10.8,51,player,1,73.56,54.73
270,10.8,30,referee,3,102.02,74.84
270,10.8,9,player,0,49.54,55.93
270,10.8,49,player,1,45.5,58.96
270,10.8,53,player,0,42.43,52.29
270,10.8,57,player,0,38.89,35.88
270,10.8,54,player,1,64.89,40.7
270,10.8,13,player,0,68.87,48.48
270,10.8,55,player,1,43.45,20.06
270,10.8,11,referee,3,53.06,43.22
270,10.8,47,player,1,45.08,49.42
270,10.8,38,player,1,41.43,34.87
270,10.8,56,player,0,48.17,32.84
270,10.8,58,player,1,40.29,42.46
275,11.0,30,referee,3,104.24,72.09
275,11.0,42,player,1,91.08,47.74
275,11.0,49,player,1,48.64,57.33
275,11.0,4,player,1,85.43,29.4
275,11.0,39,player,1,55.93,55.22
275,11.0,53,player,0,44.94,51.06
275,11.0,51,player,1,74.52,52.85
275,11.0,9,player,0,51.65,54.57
275,11.0,50,player,0,69.83,52.17
275,11.0,54,player,1,65.01,40.75
275,11.0,57,player,0,38.71,35.65
275,11.0,11,referee,3,53.89,42.74
275,11.0,47,player,1,46.8,48.28
275,11.0,13,player,0,69.7,48.06
275,11.0,56,player,0,47.05,32.1
275,11.0,38,player,1,41.35,35.04
275,11.0,55,player,1,41.53,19.84
275,11.0,45,goalkeeper,2,19.17,39.09
275,11.0,58,player,1,41.24,41.89
280,11.2,42,player,1,90.52,47.24
280,11.2,49,player,1,45.05,58.21
280,11.2,51,player,1,72.57,53.25
280,11.2,30,referee,3,102.04,74.83
280,11.2,53,player,0,42.16,50.86
280,11.2,9,player,0,48.15,55.34
280,11.2,4,player,1,86.6,28.55
280,11.2,39,player,1,52.72,56.34
280,11.2,55,player,1,44.72,18.8
280,11.2,50,player,0,68.4,52.63
280,11.2,11,referee,3,52.94,42.18
280,11.2,13,player,0,68.02,47.81
280,11.2,47,player,1,44.89,48.45
280,11.2,54,player,1,64.37,39.98
280,11.2,57,player,0,38.29,34.65
280,11.2,56,player,0,47.71,31.55
280,11.2,45,goalkeeper,2,17.49,38.46
280,11.2,58,player,1,40.37,42.07
285,11.4,49,player,1,44.9,57.9
285,11.4,39,player,1,52.48,56.5
285,11.4,42,player,1,90.76,46.4
285,11.4,4,player,1,87.15,28.7
285,11.4,9,player,0,47.37,54.75
285,11.4,51,player,1,72.19,52.79
285,11.4,45,goalkeeper,2,17.46,38.41
285,11.4,47,player,1,45.03,48.28
285,11.4,50,player,0,68.53,51.5
285,11.4,11,referee,3,53.04,42.02
285,11.4,54,player,1,64.21,39.56
285,11.4,59,player,0,41.44,42.34
285,11.4,57,player,0,38.01,34.12
285,11.4,60,referee,3,34.25,14.53
285,11.4,53,player,0,42.0,50.17
285,11.4,38,player,1,40.81,33.83
285,11.4,56,player,0,47.38,30.67
285,11.4,30,referee,3,102.04,74.66
285,11.4,58,player,1,40.37,41.61
290,11.6,42,player,1,91.7,46.02
290,11.6,49,player,1,47.56,56.33
290,11.6,30,referee,3,104.22,71.98
290,11.6,9,player,0,49.16,53.51
290,11.6,39,player,1,54.0,54.99
290,11.6,54,player,1,64.41,39.07
290,11.6,4,player,1,86.32,29.11
290,11.6,38,player,1,40.62,33.89
290,11.6,45,goalkeeper,2,18.92,38.43
290,11.6,47,player,1,46.59,47.46
290,11.6,50,player,0,70.19,50.47
290,11.6,11,referee,3,53.57,41.38
290,11.6,57,player,0,38.14,34.28
290,11.6,51,player,1,73.3,51.9
290,11.6,59,player,0,42.45,41.88
290,11.6,56,player,0,46.83,30.77
290,11.6,60,referee,3,31.84,15.45
290,11.6,53,player,0,43.8,49.02
295,11.8,39,player,1,52.83,56.24
295,11.8,49,player,1,46.04,56.89
295,11.8,33,player,0,73.37,31.52
295,11.8,42,player,1,91.71,45.92
295,11.8,53,player,0,42.73,49.03
295,11.8,9,player,0,47.55,54.16
295,11.8,54,player,1,64.49,39.15
295,11.8,4,player,1,86.42,29.09
295,11.8,51,player,1,72.03,51.84
295,11.8,11,referee,3,53.4,41.92
295,11.8,45,goalkeeper,2,18.75,39.47
295,11.8,50,player,0,69.64,49.92
295,11.8,30,referee,3,102.41,72.55
295,11.8,38,player,1,40.72,34.41
295,11.8,47,player,1,45.97,48.04
295,11.8,32,player,0,49.98,38.06
295,11.8,57,player,0,38.39,34.94
295,11.8,59,player,0,41.71,41.96
295,11.8,60,referee,3,33.06,15.75
295,11.8,56,player,0,47.25,31.1
295,11.8,58,player,1,41.36,42.27
300,12.0,30,referee,3,103.41,74.95
300,12.0,39,player,1,53.08,56.68
300,12.0,42,player,1,92.26,46.08
300,12.0,54,player,1,65.13,38.65
300,12.0,9,player,0,47.45,54.22
300,12.0,49,player,1,46.36,56.93
300,12.0,4,player,1,86.31,28.53
300,12.0,53,player,0,42.95,48.24
300,12.0,11,referee,3,53.91,41.44
300,12.0,32,player,0,50.2,36.93
300,12.0,47,player,1,46.35,47.57
300,12.0,51,player,1,72.08,51.96
300,12.0,38,player,1,41.24,33.29
300,12.0,56,player,0,47.82,29.52
300,12.0,45,goalkeeper,2,19.39,38.33
300,12.0,59,player,0,42.04,40.95
300,12.0,57,player,0,38.89,33.64
300,12.0,50,player,0,70.65,50.49
300,12.0,60,referee,3,34.08,14.21
300,12.0,15,player,1,41.98,41.87
305,12.2,30,referee,3,103.72,75.04
305,12.2,42,player,1,92.66,45.99
305,12.2,57,player,0,38.67,33.19
305,12.2,23,player,0,75.58,30.61
305,12.2,53,player,0,42.6,47.63
305,12.2,56,player,0,48.07,29.15
305,12.2,45,goalkeeper,2,19.39,38.34
305,12.2,38,player,1,41.22,33.19
305,12.2,50,player,1,71.82,51.82
305,12.2,61,player,0,38.47,25.37
305,12.2,32,player,0,50.19,36.66
305,12.2,47,player,1,46.18,47.18
305,12.2,11,referee,3,53.87,40.92
305,12.2,49,player,1,46.27,56.83
305,12.2,59,player,0,41.79,40.59
305,12.2,39,player,1,53.25,57.29
305,12.2,9,player,0,46.86,54.08
305,12.2,15,player,1,42.1,41.96
305,12.2,60,referee,3,34.37,14.63
310,12.4,39,player,1,53.39,57.74
310,12.4,9,player,0,46.32,53.93
310,12.4,30,referee,3,103.99,75.11
310,12.4,42,player,1,92.66,45.8
310,12.4,53,player,0,42.54,47.33
310,12.4,57,player,0,38.9,33.22
310,12.4,38,player,1,41.18,33.14
310,12.4,56,player,0,48.19,28.52
310,12.4,49,player,1,46.01,56.5
310,12.4,32,player,0,50.09,36.38
310,12.4,50,player,0,71.32,49.17
310,12.4,47,player,1,46.13,46.92
310,12.4,11,referee,3,53.96,40.82
310,12.4,61,player,0,38.35,25.17
310,12.4,51,player,1,71.39,51.46
310,12.4,45,goalkeeper,2,19.34,38.4
310,12.4,59,player,1,41.78,40.63
310,12.4,15,player,1,42.2,41.79
315,12.6,30,referee,3,104.23,75.2
315,12.6,39,player,1,53.21,57.66
315,12.6,49,player,1,45.98,56.54
315,12.6,42,player,1,92.7,45.66
315,12.6,9,player,0,45.91,53.78
315,12.6,53,player,0,42.31,46.76
315,12.6,45,goalkeeper,2,19.29,38.25
315,12.6,51,player,1,71.17,51.32
315,12.6,47,player,1,46.21,46.8
315,12.6,32,player,0,50.0,35.92
315,12.6,57,player,0,38.99,33.12
315,12.6,38,player,1,40.85,32.54
315,12.6,11,referee,3,53.92,40.35
315,12.6,50,player,0,71.75,49.26
315,12.6,61,player,0,38.14,24.74
315,12.6,59,player,1,42.03,41.01
315,12.6,58,player,1,42.15,41.41
320,12.8,30,referee,3,104.12,74.6
320,12.8,39,player,1,54.28,57.93
320,12.8,53,player,0,43.0,46.54
320,12.8,49,player,1,47.05,56.41
320,12.8,51,player,1,71.04,50.8
320,12.8,50,player,0,72.08,48.54
320,12.8,42,player,1,92.51,45.67
320,12.8,9,player,0,46.74,54.0
320,12.8,45,goalkeeper,2,20.53,38.65
320,12.8,57,player,0,39.44,33.16
320,12.8,47,player,1,46.9,46.81
320,12.8,38,player,1,41.19,32.78
320,12.8,11,referee,3,54.54,40.7
320,12.8,61,player,0,38.3,25.11
320,12.8,15,player,1,43.42,42.32
320,12.8,32,player,0,50.37,36.08
320,12.8,59,player,0,41.31,38.87
325,13.0,42,player,1,92.28,44.87
325,13.0,30,referee,3,104.48,74.84
325,13.0,9,player,0,45.32,53.51
325,13.0,39,player,1,53.44,58.14
325,13.0,49,player,1,45.63,55.8
325,13.0,45,goalkeeper,2,19.05,38.03
325,13.0,57,player,0,38.88,32.54
325,13.0,51,player,1,70.53,50.53
325,13.0,53,player,0,41.92,45.83
325,13.0,50,player,0,72.02,47.98
325,13.0,38,player,1,40.71,32.34
325,13.0,58,player,1,42.7,42.08
325,13.0,61,player,0,38.06,24.78
325,13.0,59,player,0,41.07,38.91
325,13.0,11,player,1,53.87,39.66
325,13.0,47,player,1,46.17,46.23
330,13.2,42,player,1,92.1,44.67
330,13.2,39,player,1,53.43,58.2
330,13.2,57,player,0,38.67,32.17
330,13.2,51,player,1,70.14,50.07
330,13.2,30,referee,3,104.8,74.71
330,13.2,50,player,0,71.97,47.5
330,13.2,38,player,1,40.61,32.04
330,13.2,47,player,1,46.18,45.96
330,13.2,9,player,0,44.73,53.2
330,13.2,15,player,1,42.64,41.78
330,13.2,61,player,0,37.98,24.83
330,13.2,62,player,0,75.86,26.32
330,13.2,49,player,1,45.71,55.85
330,13.2,45,goalkeeper,2,18.97,38.01
330,13.2,11,referee,3,54.01,39.63
335,13.4,42,player,1,91.73,44.26
335,13.4,63,player,1,66.14,34.94
335,13.4,39,player,1,53.62,58.46
335,13.4,57,player,0,38.21,31.29
335,13.4,47,player,1,46.44,45.89
335,13.4,50,player,0,71.78,47.0
335,13.4,62,player,0,75.75,26.12
335,13.4,53,player,0,41.57,44.84
335,13.4,49,player,1,45.52,55.47
335,13.4,30,referee,3,105.12,74.89
335,13.4,38,player,1,40.49,31.78
335,13.4,61,player,0,37.78,24.37
335,13.4,15,player,1,42.69,41.76
335,13.4,51,player,1,69.69,49.51
335,13.4,9,player,0,44.58,53.12
335,13.4,45,goalkeeper,2,18.86,37.79
335,13.4,11,player,0,53.73,38.79
340,13.6,63,player,1,66.06,34.57
340,13.6,51,player,1,69.28,49.0
340,13.6,39,player,1,53.75,58.59
340,13.6,53,player,0,41.22,43.97
340,13.6,30,referee,3,105.31,75.0
340,13.6,62,player,0,75.32,25.48
340,13.6,47,player,1,46.42,45.43
340,13.6,64,player,1,81.54,23.77
340,13.6,38,player,1,39.97,31.06
340,13.6,50,player,0,71.65,46.55
340,13.6,61,player,0,37.7,24.26
340,13.6,15,player,1,42.66,41.67
340,13.6,57,player,0,38.07,30.95
340,13.6,49,player,1,45.22,54.92
340,13.6,59,player,0,40.71,37.63
340,13.6,11,referee,3,53.78,38.54
340,13.6,45,goalkeeper,2,18.74,37.69
340,13.6,9,player,1,44.35,53.08
340,13.6,42,player,1,91.27,43.68
345,13.8,63,player,1,65.85,33.99
345,13.8,39,player,1,53.87,58.85
345,13.8,42,player,1,90.93,43.44
345,13.8,53,player,0,41.23,43.79
345,13.8,47,player,1,46.54,45.12
345,13.8,51,player,1,68.74,48.3
345,13.8,57,player,0,38.11,31.03
345,13.8,64,player,1,81.4,23.41
345,13.8,38,player,1,39.62,30.65
345,13.8,58,player,1,42.64,41.69
345,13.8,49,player,1,45.14,54.73
345,13.8,50,player,0,71.03,45.44
345,13.8,62,player,0,74.79,24.87
345,13.8,59,player,0,40.4,37.08
345,13.8,45,goalkeeper,2,18.65,37.68
345,13.8,61,player,0,37.57,24.03
345,13.8,9,player,1,42.9,51.5
345,13.8,30,referee,3,105.59,75.04
345,13.8,60,referee,3,34.23,14.88
345,13.8,11,referee,3,53.92,38.34
350,14.0,47,player,1,46.64,44.83
350,14.0,39,player,1,54.03,59.14
350,14.0,42,player,1,90.47,42.94
350,14.0,51,player,1,68.19,47.56
350,14.0,63,player,1,65.37,32.85
350,14.0,53,player,0,40.92,42.88
350,14.0,49,player,1,44.86,54.18
350,14.0,57,player,0,37.58,30.23
350,14.0,65,player,0,49.31,32.53
350,14.0,64,player,1,81.2,22.61
350,14.0,58,player,1,42.56,41.58
350,14.0,38,player,1,39.33,30.3
350,14.0,59,player,0,40.3,36.83
350,14.0,60,referee,3,34.04,14.53
350,14.0,61,player,0,37.61,23.99
350,14.0,45,goalkeeper,2,18.55,37.57
350,14.0,30,referee,3,105.83,74.81
355,14.2,39,player,1,54.09,59.4
355,14.2,42,player,1,90.18,42.9
355,14.2,47,player,1,47.02,44.68
355,14.2,51,player,1,67.81,47.52
355,14.2,53,player,0,40.83,42.9
355,14.2,64,player,1,80.93,22.01
355,14.2,65,player,0,49.29,32.44
355,14.2,57,player,0,37.27,30.19
355,14.2,49,player,1,44.77,53.99
355,14.2,58,player,1,42.32,41.54
355,14.2,63,player,1,65.03,32.74
355,14.2,33,player,1,72.99,24.21
355,14.2,60,referee,3,33.43,14.51
355,14.2,61,player,0,37.23,23.68
355,14.2,38,player,1,38.9,30.23
355,14.2,30,referee,3,105.87,74.93
360,14.4,30,referee,3,104.69,72.78
360,14.4,39,player,1,56.15,59.68
360,14.4,47,player,1,48.48,45.41
360,14.4,49,player,1,47.19,54.4
360,14.4,36,player,1,43.78,42.98
360,14.4,65,player,0,49.78,33.87
360,14.4,64,player,1,79.52,22.28
360,14.4,9,player,0,45.27,52.99
360,14.4,26,referee,3,33.02,17.06
365,14.6,39,player,1,58.59,58.48
365,14.6,49,player,1,49.11,53.3
365,14.6,47,player,1,50.02,45.6
365,14.6,9,player,0,47.13,52.24
365,14.6,13,player,0,68.66,44.39
365,14.6,57,player,1,39.1,33.41
370,14.8,39,player,1,70.95,51.45
370,14.8,47,player,1,67.72,44.83
370,14.8,49,player,1,69.76,48.28
